32 13.0000  0.5000 24.2000  3.7593  0.9043 -3.6489
32 13.0000  1.0000 24.2000  3.4818  0.5094 -3.4444
32 13.0000  1.5000 24.2000  3.9669  0.7763 -3.8902
32 13.0000  2.0000 24.2000  3.3533  0.4616 -3.3214
32 13.0000  2.5000 24.2000  2.7524  0.3242 -2.7332
32 13.0000  3.0000 24.2000  2.2609  0.2728 -2.2443
32 13.0000  3.5000 24.2000  1.8487  0.2535 -1.8312
32 13.0000  4.0000 24.2000  1.5037  0.2441 -1.4838
32 13.0000  4.5000 24.2000  1.2075  0.2442 -1.1826
32 13.0000  5.0000 24.2000  0.9525  0.2476 -0.9198
32 13.0000  5.5000 24.2000  0.7358  0.2554 -0.6901
32 13.0000  6.0000 24.2000  0.5509  0.2617 -0.4848
32 13.0000  6.5000 24.2000  0.4055  0.2694 -0.3030
32 13.0000  7.0000 24.2000  0.3094  0.2761 -0.1396
32 13.0000  7.5000 24.2000  0.2813  0.2813  0.0058
32 13.0000  8.0000 24.2000  0.3172  0.2854  0.1384
32 13.0000  8.5000 24.2000  0.3900  0.2910  0.2597
32 13.0000  9.0000 24.2000  0.4771  0.2987  0.3720
32 13.0000  9.5000 24.2000  0.5660  0.3050  0.4768
32 13.0000 10.0000 24.2000  0.6519  0.3106  0.5732
32 13.2500  0.5000 24.2000  3.4397  0.5047 -3.4024
32 13.2500  1.0000 24.2000  2.9208  0.2079 -2.9134
32 13.2500  1.5000 24.2000  3.5817  0.5639 -3.5370
32 13.2500  2.0000 24.2000  3.0670  0.3728 -3.0443
32 13.2500  2.5000 24.2000  2.5097  0.2767 -2.4944
32 13.2500  3.0000 24.2000  2.0486  0.2423 -2.0343
32 13.2500  3.5000 24.2000  1.6624  0.2314 -1.6462
32 13.2500  4.0000 24.2000  1.3358  0.2281 -1.3162
32 13.2500  4.5000 24.2000  1.0558  0.2318 -1.0301
32 13.2500  5.0000 24.2000  0.8163  0.2388 -0.7806
32 13.2500  5.5000 24.2000  0.6122  0.2462 -0.5605
32 13.2500  6.0000 24.2000  0.4453  0.2547 -0.3652
32 13.2500  6.5000 24.2000  0.3252  0.2635 -0.1906
32 13.2500  7.0000 24.2000  0.2727  0.2703 -0.0364
32 13.2500  7.5000 24.2000  0.2941  0.2751  0.1039
32 13.2500  8.0000 24.2000  0.3634  0.2809  0.2306
32 13.2500  8.5000 24.2000  0.4525  0.2891  0.3481
32 13.2500  9.0000 24.2000  0.5444  0.2949  0.4577
32 13.2500  9.5000 24.2000  0.6347  0.3021  0.5581
32 13.2500 10.0000 24.2000  0.7189  0.3080  0.6496
32 13.5000  0.5000 24.2000  3.6143  0.7040 -3.5451
32 13.5000  1.0000 24.2000  3.0476  0.3457 -3.0279
32 13.5000  1.5000 24.2000  3.4401  0.4941 -3.4045
32 13.5000  2.0000 24.2000  2.7972  0.2978 -2.7814
32 13.5000  2.5000 24.2000  2.2778  0.2343 -2.2657
32 13.5000  3.0000 24.2000  1.8446  0.2159 -1.8319
32 13.5000  3.5000 24.2000  1.4822  0.2108 -1.4671
32 13.5000  4.0000 24.2000  1.1724  0.2131 -1.1528
32 13.5000  4.5000 24.2000  0.9086  0.2204 -0.8814
32 13.5000  5.0000 24.2000  0.6847  0.2293 -0.6452
32 13.5000  5.5000 24.2000  0.4953  0.2391 -0.4338
32 13.5000  6.0000 24.2000  0.3509  0.2487 -0.2476
32 13.5000  6.5000 24.2000  0.2696  0.2570 -0.0815
32 13.5000  7.0000 24.2000  0.2724  0.2641  0.0665
32 13.5000  7.5000 24.2000  0.3360  0.2698  0.2002
32 13.5000  8.0000 24.2000  0.4252  0.2773  0.3224
32 13.5000  8.5000 24.2000  0.5212  0.2848  0.4365
32 13.5000  9.0000 24.2000  0.6156  0.2915  0.5422
32 13.5000  9.5000 24.2000  0.7046  0.3004  0.6373
32 13.5000 10.0000 24.2000  0.7877  0.3049  0.7263
32 13.7500  0.5000 24.2000  2.9321 -0.0660 -2.9313
32 13.7500  1.0000 24.2000  3.7185  0.7138 -3.6493
32 13.7500  1.5000 24.2000  3.1328  0.3637 -3.1116
32 13.7500  2.0000 24.2000  2.5412  0.2344 -2.5303
32 13.7500  2.5000 24.2000  2.0547  0.1969 -2.0453
32 13.7500  3.0000 24.2000  1.6475  0.1892 -1.6366
32 13.7500  3.5000 24.2000  1.3057  0.1903 -1.2918
32 13.7500  4.0000 24.2000  1.0144  0.1984 -0.9948
32 13.7500  4.5000 24.2000  0.7659  0.2086 -0.7370
32 13.7500  5.0000 24.2000  0.5563  0.2206 -0.5107
32 13.7500  5.5000 24.2000  0.3871  0.2318 -0.3100
32 13.7500  6.0000 24.2000  0.2767  0.2430 -0.1323
32 13.7500  6.5000 24.2000  0.2504  0.2491  0.0258
32 13.7500  7.0000 24.2000  0.3062  0.2569  0.1667
32 13.7500  7.5000 24.2000  0.3971  0.2648  0.2959
32 13.7500  8.0000 24.2000  0.4962  0.2729  0.4144
32 13.7500  8.5000 24.2000  0.5956  0.2817  0.5248
32 13.7500  9.0000 24.2000  0.6884  0.2894  0.6246
32 13.7500  9.5000 24.2000  0.7753  0.2954  0.7168
32 13.7500 10.0000 24.2000  0.8570  0.3024  0.8018
32 14.0000  0.5000 24.2000  2.4536 -0.6515 -2.3655
32 14.0000  1.0000 24.2000  3.5421  0.5671 -3.4964
32 14.0000  1.5000 24.2000  2.8465  0.2565 -2.8350
32 14.0000  2.0000 24.2000  2.2968  0.1782 -2.2899
32 14.0000  2.5000 24.2000  1.8396  0.1619 -1.8325
32 14.0000  3.0000 24.2000  1.4573  0.1633 -1.4481
32 14.0000  3.5000 24.2000  1.1349  0.1723 -1.1217
32 14.0000  4.0000 24.2000  0.8599  0.1848 -0.8398
32 14.0000  4.5000 24.2000  0.6267  0.1978 -0.5947
32 14.0000  5.0000 24.2000  0.4341  0.2113 -0.3792
32 14.0000  5.5000 24.2000  0.2919  0.2236 -0.1875
32 14.0000  6.0000 24.2000  0.2347  0.2339 -0.0187
32 14.0000  6.5000 24.2000  0.2760  0.2430  0.1307
32 14.0000  7.0000 24.2000  0.3667  0.2523  0.2660
32 14.0000  7.5000 24.2000  0.4701  0.2617  0.3906
32 14.0000  8.0000 24.2000  0.5735  0.2709  0.5055
32 14.0000  8.5000 24.2000  0.6711  0.2792  0.6103
32 14.0000  9.0000 24.2000  0.7625  0.2868  0.7065
32 14.0000  9.5000 24.2000  0.8468  0.2934  0.7944
32 14.0000 10.0000 24.2000  0.9266  0.3004  0.8765
32 14.2500  0.5000 24.2000  2.2848 -0.8526 -2.1198
32 14.2500  1.0000 24.2000  3.2054  0.3509 -3.1861
32 14.2500  1.5000 24.2000  2.5764  0.1657 -2.5711
32 14.2500  2.0000 24.2000  2.0627  0.1281 -2.0587
32 14.2500  2.5000 24.2000  1.6325  0.1309 -1.6272
32 14.2500  3.0000 24.2000  1.2734  0.1389 -1.2658
32 14.2500  3.5000 24.2000  0.9686  0.1546 -0.9562
32 14.2500  4.0000 24.2000  0.7096  0.1711 -0.6887
32 14.2500  4.5000 24.2000  0.4930  0.1876 -0.4559
32 14.2500  5.0000 24.2000  0.3216  0.2023 -0.2500
32 14.2500  5.5000 24.2000  0.2270  0.2166 -0.0681
32 14.2500  6.0000 24.2000  0.2444  0.2266  0.0917
32 14.2500  6.5000 24.2000  0.3337  0.2377  0.2341
32 14.2500  7.0000 24.2000  0.4405  0.2468  0.3648
32 14.2500  7.5000 24.2000  0.5493  0.2572  0.4853
32 14.2500  8.0000 24.2000  0.6518  0.2657  0.5952
32 14.2500  8.5000 24.2000  0.7479  0.2749  0.6955
32 14.2500  9.0000 24.2000  0.8366  0.2836  0.7871
32 14.2500  9.5000 24.2000  0.9195  0.2904  0.8724
32 14.2500 10.0000 24.2000  0.9969  0.2982  0.9513
32 14.5000  0.5000 24.2000  3.6893  0.8066 -3.6001
32 14.5000  1.0000 24.2000  2.9005  0.1768 -2.8951
32 14.5000  1.5000 24.2000  2.3196  0.0858 -2.3180
32 14.5000  2.0000 24.2000  1.8366  0.0822 -1.8348
32 14.5000  2.5000 24.2000  1.4321  0.0983 -1.4287
32 14.5000  3.0000 24.2000  1.0936  0.1168 -1.0873
32 14.5000  3.5000 24.2000  0.8065  0.1378 -0.7946
32 14.5000  4.0000 24.2000  0.5644  0.1587 -0.5416
32 14.5000  4.5000 24.2000  0.3647  0.1769 -0.3189
32 14.5000  5.0000 24.2000  0.2294  0.1934 -0.1233
32 14.5000  5.5000 24.2000  0.2140  0.2085  0.0483
32 14.5000  6.0000 24.2000  0.2967  0.2193  0.1998
32 14.5000  6.5000 24.2000  0.4084  0.2304  0.3371
