 1.7200 17.8700 13.5000 12.5000 162000.0000 162000.0000
 0.1600 9500.0000  0.6000 19.9000  0.4000  0.2300
13750.9871  0.9967  0.0167  0.0130 24.2000  0.0000
700.0000 10.0000 27000.0000 59400.0000  1.0000  0.0000
 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
 0.0000  7.5466  0.0000 -1.0786  0.0000  0.0000
 0.1000  7.5421  0.0000 -0.3158  0.0000  0.3833
 0.2000  7.5274  0.0000  0.3802  0.0000  1.0833
 0.3000  7.5006  0.0000  1.0472  0.0000  1.7667
 0.4000  7.4604  0.0000  1.7387  0.0000  2.4667
 0.5000  7.4046  0.0000  2.5503  0.0000  3.3000
 0.6000  7.3249  0.0000  3.8051  0.0000  4.5761
 0.7000  7.2432  0.0115  5.8544  0.4503  5.9119
 0.8000  7.3901  0.1256  1.8693  3.6854 16.5625
 0.9000  7.1981  0.3259  7.7373  6.1559  7.2868
 1.0000  7.2355  0.3385  3.7107  5.2062 11.7766
