 1.7200 17.8700 13.5000 12.5000 162000.0000 162000.0000
 0.1600 9500.0000  0.6000 19.9000  0.4000  0.2300
13750.9871  0.9967  0.0167  0.0130 24.2000  0.0000
700.0000 40.0000 27000.0000 59400.0000  1.0000  0.0000
 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
 5.0000  0.4058  0.0723 -2.3908  7.8371  0.3310
 6.0000  0.4981  0.1046 -2.9435  7.6035  0.2500
 7.0000  0.5964  0.1457 -3.5360  7.4066  0.3316
 8.0000  0.7033  0.1970 -4.0467  7.1741  0.2438
 9.0000  0.8235  0.2616 -4.4038  6.9066  0.0000
10.0000  0.9571  0.3420 -4.8767  6.6513  0.0000
11.0000  1.1102  0.4432 -5.3367  6.3624  0.0000
12.0000  1.2845  0.5406 -4.7379  5.8440  0.0000
13.0000  1.5066  0.7031 -6.1738  5.7654  0.0000
14.0000  1.6973  0.9837 -5.7329  5.6696  0.0000
15.0000  2.1094  1.2516 -7.8997  5.2908  0.0000
16.0000  2.4607  1.5748 -6.5907  4.5712 21.9930
17.0000  3.2831  2.0681 -6.2959  2.8321  0.0000
18.0000  3.3190  1.1699 -5.3425  2.5255  0.0000
19.0000  5.1454  1.9335 -7.9174  1.9219 21.0933
20.0000  7.1237  0.0000 -3.4060  0.0000  0.0000
21.0000  7.1897  0.0000 -2.2615  0.0000  0.7167
22.0000  7.2324  0.0000 -1.5851  0.0000  1.1333
23.0000  7.2633  0.0000 -1.0839  0.0000  1.4167
24.0000  7.2868  0.0000 -0.6782  0.0000  1.6333
25.0000  7.3049  0.0000 -0.3342  0.0000  1.8333
30.0000  7.3525  0.0000  0.8946  0.0000  2.5000
31.0000  7.3570  0.0000  1.0819  0.0000  2.6000
32.0000  7.3606  0.0000  1.2567  0.0000  2.7000
33.0000  7.3633  0.0000  1.4209  0.0000  2.7833
34.0000  7.3654  0.0000  1.5759  0.0000  2.8833
35.0000  7.3669  0.0000  1.7229  0.0000  2.9667
36.0000  7.3679  0.0000  1.8630  0.0000  3.0333
37.0000  7.3685  0.0000  1.9971  0.0000  3.1167
38.0000  7.3687  0.0000  2.1258  0.0000  3.2000
39.0000  7.3686  0.0000  2.2499  0.0000  3.2667
40.0000  7.3682  0.0000  2.3699  0.0000  3.3333
41.0000  7.3676  0.0000  2.4863  0.0000  3.4000
42.0000  7.3668  0.0000  2.5996  0.0000  3.4833
43.0000  7.3658  0.0000  2.7103  0.0000  3.5500
44.0000  7.3646  0.0000  2.8186  0.0000  3.6167
45.0000  7.3632  0.0000  2.9250  0.0000  3.6833
46.0000  7.3617  0.0000  3.0297  0.0000  3.7500
47.0000  7.3601  0.0000  3.1333  0.0000  3.8167
48.0000  7.3583  0.0000  3.2359  0.0000  3.8833
49.0000  7.3565  0.0000  3.3378  0.0000  3.9500
50.0000  7.3545  0.0000  3.4396  0.0000  4.0333
51.0000  7.3524  0.0000  3.5414  0.0000  4.1000
52.0000  7.3502  0.0000  3.6437  0.0000  4.1667
53.0000  7.3478  0.0000  3.7470  0.0000  4.2399
54.0000  7.3454  0.0000  3.8518  0.0000  4.3292
55.0000  7.3428  0.0000  3.9586  0.0000  4.4040
56.0000  7.3401  0.0000  4.0682  0.0000  4.4817
57.0000  7.3372  0.0000  4.1814  0.0000  4.5795
58.0000  7.3341  0.0000  4.2998  0.0000  4.6661
59.0000  7.3308  0.0000  4.4251  0.0001  4.7763
60.0000  7.3272  0.0000  4.5602  0.0000  4.8799
61.0000  7.3232  0.0000  4.7097  0.0001  5.0148
62.0000  7.3186  0.0000  4.8832  0.0001  5.1572
63.0000  7.3126  0.0000  5.1050  0.0001  5.3652
64.0000  7.3029  0.0001  5.4790  0.0025  5.7234
65.0000  7.2121  0.2756 -10.2159  5.1913  9.8042
