 1.7200 17.8700 13.5000 12.5000 162000.0000 162000.0000
 0.1600 9500.0000  0.6000 19.9000  0.4000  0.2300
13750.9871  0.9967  0.0167  0.0130 24.2000  0.0000
700.0000 40.0000 27000.0000 59400.0000  1.0000  0.0000
 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
 0.0500  7.3598  0.0000  2.5146  0.0000  3.2667
 0.0600  7.3699  0.0000  2.4237  0.0000  3.1833
 0.0700  7.3763  0.0000  2.3923  0.0000  3.1500
 0.0800  7.3799  0.0000  2.3962  0.0000  3.1500
 0.0900  7.3815  0.0000  2.4230  0.0000  3.1667
 0.1000  7.3816  0.0000  2.4660  0.0000  3.2167
 0.1100  7.3805  0.0000  2.5212  0.0000  3.2667
 0.1200  7.3784  0.0000  2.5863  0.0000  3.3333
 0.1300  7.3755  0.0000  2.6598  0.0000  3.4167
 0.1400  7.3719  0.0000  2.7409  0.0000  3.5000
 0.1500  7.3678  0.0000  2.8292  0.0000  3.5833
 0.1600  7.3632  0.0000  2.9250  0.0000  3.6833
 0.1700  7.3582  0.0000  3.0284  0.0000  3.7833
 0.1800  7.3527  0.0000  3.1404  0.0000  3.9000
 0.1900  7.3468  0.0000  3.2622  0.0000  4.0167
 0.2000  7.3406  0.0000  3.3955  0.0000  4.1667
 0.2100  7.3339  0.0000  3.5435  0.0000  4.3167
 0.2200  7.3266  0.0000  3.7103  0.0000  4.4805
 0.2300  7.3187  0.0000  3.9036  0.0000  4.6776
 0.2400  7.3098  0.0000  4.1389  0.0000  4.9174
 0.2500  7.2991  0.0000  4.4537  0.0001  5.2375
