 1.7200 17.8700 13.5000 12.5000 162000.0000 162000.0000
 0.1600 9500.0000  0.6000 19.9000  0.4000  0.2300
13750.9871  0.9967  0.0167  0.0130 24.2000  0.0000
700.0000 10.0000 27000.0000 59400.0000  1.0000  0.0000
 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
13.0000  2.7606  0.0002  2.5355  0.0002  1.9560
13.2000  3.0773  0.0001  2.4048  0.0001  2.0166
13.4000  3.3621  0.0001  2.3180  0.0000  2.0707
13.6000  3.6261  0.0001  2.2555  0.0000  2.1261
13.8000  3.8747  0.0001  2.2082  0.0000  2.1544
14.0000  4.1109  0.0001  2.1708  0.0000  2.1989
14.2000  4.3368  0.0000  2.1402  0.0000  2.2333
14.4000  4.5536  0.0000  2.1143  0.0000  2.2667
14.6000  4.7624  0.0000  2.0917  0.0000  2.3000
14.8000  4.9639  0.0000  2.0713  0.0000  2.3167
15.0000  5.1590  0.0000  2.0523  0.0000  2.3500
15.2000  5.3481  0.0000  2.0341  0.0000  2.3667
15.4000  5.5316  0.0000  2.0162  0.0000  2.3833
15.6000  5.7100  0.0000  1.9984  0.0000  2.4000
15.8000  5.8836  0.0000  1.9803  0.0000  2.4167
16.0000  6.0527  0.0000  1.9617  0.0000  2.4333
16.2000  6.2177  0.0000  1.9424  0.0000  2.4333
16.4000  6.3787  0.0000  1.9223  0.0000  2.4500
16.6000  6.5360  0.0000  1.9012  0.0000  2.4500
16.8000  6.6898  0.0000  1.8790  0.0000  2.4667
17.0000  6.8402  0.0000  1.8556  0.0000  2.4667
17.2000  6.9876  0.0000  1.8310  0.0000  2.4667
17.4000  7.1320  0.0000  1.8051  0.0000  2.4667
17.6000  7.2735  0.0000  1.7778  0.0000  2.4667
17.8000  7.4124  0.0000  1.7491  0.0000  2.4667
18.0000  7.5487  0.0000  1.7189  0.0000  2.4667
18.2000  7.6826  0.0000  1.6872  0.0000  2.4500
18.4000  7.8142  0.0000  1.6540  0.0000  2.4500
18.6000  7.9436  0.0000  1.6191  0.0000  2.4333
18.8000  8.0709  0.0000  1.5827  0.0000  2.4333
19.0000  8.1962  0.0000  1.5445  0.0000  2.4167
19.2000  8.3196  0.0000  1.5046  0.0000  2.4000
19.4000  8.4412  0.0000  1.4630  0.0000  2.3833
19.6000  8.5610  0.0000  1.4195  0.0000  2.3667
19.8000  8.6791  0.0000  1.3741  0.0000  2.3500
20.0000  8.7957  0.0000  1.3268  0.0000  2.3333
20.2000  8.9108  0.0000  1.2774  0.0000  2.3167
20.4000  9.0244  0.0000  1.2258  0.0000  2.3000
20.6000  9.1367  0.0000  1.1721  0.0000  2.2667
20.8000  9.2476  0.0000  1.1159  0.0000  2.2500
21.0000  9.3574  0.0000  1.0572  0.0000  2.2167
21.2000  9.4659  0.0000  0.9958  0.0000  2.1833
21.4000  9.5734  0.0000  0.9315  0.0000  2.1500
21.6000  9.6798  0.0000  0.8641  0.0000  2.1167
21.8000  9.7853  0.0000  0.7932  0.0000  2.0833
22.0000  9.8898  0.0000  0.7186  0.0000  2.0500
22.2000  9.9935  0.0000  0.6399  0.0000  2.0000
22.4000 10.0964  0.0000  0.5567  0.0000  1.9500
22.6000 10.1987  0.0000  0.4683  0.0000  1.9167
22.8000 10.3002  0.0000  0.3743  0.0000  1.8500
23.0000 10.4013  0.0000  0.2738  0.0000  1.8000
23.2000 10.5018  0.0000  0.1659  0.0000  1.7333
23.4000 10.6020  0.0000  0.0495  0.0000  1.6667
23.6000 10.7018  0.0000 -0.0767  0.0000  1.5833
23.8000 10.8015  0.0000 -0.2145  0.0000  1.5000
24.0000 10.9010  0.0000 -0.3660  0.0000  1.4000
