 1.7200 17.8700 13.5000 12.5000 162000.0000 162000.0000
 0.1600 9500.0000  0.6000 19.9000  0.4000  0.2300
13750.9871  0.9967  0.0167  0.0130 24.2000  0.0000
700.0000 10.0000 27000.0000 59400.0000  1.0000  0.0000
 0.0000  0.0000  0.0000  0.0000  0.0000  0.0000
 0.1500  7.6189  0.0000  1.4484  0.0000  2.0833
 0.1600  7.5919  0.0000  1.4737  0.0000  2.1333
 0.1700  7.5675  0.0000  1.5025  0.0000  2.1667
 0.1800  7.5453  0.0000  1.5346  0.0000  2.2167
 0.1900  7.5252  0.0000  1.5698  0.0000  2.2500
 0.2000  7.5068  0.0000  1.6079  0.0000  2.3000
 0.2100  7.4900  0.0000  1.6488  0.0000  2.3500
 0.2200  7.4746  0.0000  1.6924  0.0000  2.4000
 0.2300  7.4604  0.0000  1.7387  0.0000  2.4667
 0.2400  7.4473  0.0000  1.7876  0.0000  2.5167
 0.2500  7.4353  0.0000  1.8392  0.0000  2.5833
 0.2600  7.4242  0.0000  1.8934  0.0000  2.6500
 0.2700  7.4139  0.0000  1.9502  0.0000  2.7000
 0.2800  7.4043  0.0000  2.0098  0.0000  2.7667
 0.2900  7.3955  0.0000  2.0721  0.0000  2.8500
 0.3000  7.3873  0.0000  2.1372  0.0000  2.9167
 0.3100  7.3797  0.0000  2.2053  0.0000  2.9833
 0.3200  7.3726  0.0000  2.2766  0.0000  3.0667
 0.3300  7.3661  0.0000  2.3510  0.0000  3.1500
 0.3400  7.3600  0.0000  2.4289  0.0000  3.2333
 0.3500  7.3544  0.0000  2.5105  0.0000  3.3167
